191,0.000982
192,0.000003
193,0.000001
194,0.000006
195,0.000002
196,0.000002
197,0.000809
198,0.000002
199,0.000353
200,0.000001
201,0.000027
202,0.000004
203,0.000001
204,0.000002
205,0.000005
206,0.000011
207,0.000003
208,0.000022
209,0.000044
210,0.000007
211,0.000007
212,0.000009
213,0.000035
214,0.000001
215,0.000058
216,0.000089
217,0.000004
218,0.000001
219,0.000001
220,0.000002
221,0.000002
222,0.000001
223,0.000240
224,0.000011
225,0.000074
226,0.000002
227,0.000013
228,0.000001
229,0.000006
230,0.000001
231,0.000008
232,0.000050
233,0.000004
234,0.000001
235,0.000004
236,0.000001
237,0.000003
238,0.000023
239,0.000022
240,0.000052
241,0.000429
242,0.000024
243,0.000001
244,0.000001
245,0.000001
246,0.000004
247,0.000006
248,0.000061
249,0.000002
250,0.000008
251,0.000012
252,0.000243
253,0.000050
254,0.000002
255,0.000046
256,0.000122
257,0.000272
258,0.000002
259,0.000009
260,0.000002
261,0.000005
262,0.000044
263,0.000009
264,0.000001
265,0.000003
266,0.000001
267,0.000012
268,0.000055
269,0.000214
270,0.000363
271,0.000005
272,0.000001
273,0.000319
274,0.000008
275,0.000106
276,0.000001
277,0.000002
278,0.000001
279,0.000007
280,0.000005
281,0.000032
282,0.000004
283,0.000063
284,0.000001
285,0.000139
286,0.000002
287,0.000002
288,0.000011
289,0.000044
290,0.000474
291,0.000001
292,0.000005
293,0.000004
294,0.000005
295,0.000288
296,0.000001
297,0.000019
298,0.000005
299,0.000766
300,0.000001
301,0.000002
302,0.000009
303,0.000002
304,0.000034
305,0.000128
306,0.000002
307,0.000001
308,0.000002
309,0.000005
310,0.000004
311,0.000247
312,0.000652
313,0.000993
314,0.000005
315,0.000001
316,0.000025
317,0.000001
318,0.000001
319,0.000001
320,0.000001
321,0.000001
322,0.000009
323,0.000007
324,0.000004
325,0.000011
326,0.000002
327,0.000002
328,0.000002
329,0.000659
330,0.000269
331,0.000469
332,0.000001
333,0.000004
334,0.000397
335,0.000001
336,0.000002
337,0.000023
338,0.000014
339,0.000006
340,0.000002
341,0.000019
342,0.000014
343,0.000001
344,0.000026
345,0.000042
346,0.000005
347,0.000001
348,0.000127
349,0.000006
350,0.000011
351,0.000001
352,0.000001
353,0.000204
354,0.000001
355,0.000001
356,0.000019
357,0.000769
358,0.000030
359,0.000046
360,0.000022
361,0.000357
362,0.000039
363,0.000016
364,0.000001
365,0.000003
366,0.000003
367,0.000124
368,0.000014
369,0.000010
370,0.000005
371,0.000020
372,0.000001
373,0.000001
374,0.000002
375,0.000021
376,0.000002
377,0.000001
378,0.000081
379,0.000002
380,0.000005
381,0.000066
382,0.000002
383,0.000002
384,0.000014
385,0.000093
386,0.000015
387,0.000006
388,0.000002
389,0.000004
390,0.000052
391,0.000006
392,0.000001
393,0.000118
394,0.000016
395,0.000018
396,0.000002
397,0.000007
398,0.000035
399,0.000001
400,0.000037
401,0.000032
402,0.000001
403,0.000004
404,0.000005
405,0.000071
406,0.000484
407,0.000002
408,0.000028
409,0.000004
410,0.000010
411,0.000002
412,0.000003
413,0.000298
414,0.000014
415,0.000001
416,0.000112
417,0.000015
418,0.000021
419,0.000006
420,0.000045
421,0.000010
422,0.000055
423,0.000003
424,0.000141
425,0.000045
426,0.000042
427,0.000027
428,0.000001
429,0.000012
430,0.000015
431,0.000034
432,0.000027
433,0.000100
434,0.000001
435,0.000003
436,0.000035
437,0.000002
438,0.000037
439,0.000007
440,0.000001
441,0.000003
442,0.000252
443,0.000363
444,0.000001
445,0.000075
446,0.000007
447,0.000001
448,0.000002
449,0.000001
450,0.000001
451,0.000011
452,0.000024
453,0.000004
454,0.000018
455,0.000008
456,0.000024
457,0.001162
458,0.000004
459,0.000072
460,0.000003
461,0.000005
462,0.000008
463,0.000023
464,0.000001
465,0.000001
466,0.000004
467,0.000010
468,0.000601
469,0.000001
470,0.000006
471,0.000045
472,0.000005
473,0.000235
474,0.000030
475,0.000010
476,0.000020
477,0.000022
478,0.000004
479,0.000018
480,0.000004
481,0.000004
482,0.000562
483,0.000896
484,0.000002
485,0.000013
486,0.000039
487,0.000003
488,0.000032
489,0.000048
490,0.000009
491,0.000003
492,0.000017
493,0.000001
494,0.000275
495,0.000005
496,0.000002
497,0.000006
498,0.000003
499,0.000058
500,0.000005
501,0.000151
502,0.000016
503,0.000002
504,0.000023
505,0.000024
506,0.000002
507,0.000013
508,0.000002
509,0.000002
510,0.000002
511,0.000017
512,0.000003
513,0.000004
514,0.000009
515,0.000001
516,0.000201
517,0.000065
518,0.000023
519,0.000003
520,0.000002
521,0.000001
522,0.000003
523,0.000003
524,0.000061
525,0.000001
526,0.000006
527,0.000003
528,0.000283
529,0.000005
530,0.000002
531,0.000004
532,0.000011
533,0.000059
534,0.000053
535,0.000061
536,0.000004
537,0.000002
538,0.000002
539,0.000002
540,0.000002
541,0.000001
542,0.000002
543,0.000012
544,0.000002
545,0.000003
546,0.000002
547,0.000006
548,0.000077
549,0.000001
550,0.000336
551,0.000148
552,0.000007
553,0.000006
554,0.000059
555,0.000010
556,0.000006
557,0.000002
558,0.000006
559,0.000001
560,0.000017
561,0.000028
562,0.000001
563,0.000108
564,0.000108
565,0.000001
566,0.000006
567,0.000002
568,0.000002
569,0.000043
570,0.000003
571,0.001541
572,0.000006
573,0.000002
574,0.000001
575,0.000021
576,0.000006
577,0.000021
578,0.000002
579,0.000020
580,0.000082
581,0.000001
582,0.000022
583,0.000002
584,0.000010
585,0.000020
586,0.000023
587,0.000005
588,0.000020
589,0.000006
590,0.000002
591,0.000005
592,0.000001
593,0.000001
594,0.000003
595,0.000016
596,0.000012
597,0.000002
598,0.000002
599,0.000097
600,0.000029
601,0.000004
602,0.000012
603,0.000004
604,0.000001
605,0.000002
606,0.000008
607,0.000998
608,0.000001
609,0.000008
610,0.000001
611,0.000001
612,0.000003
613,0.000006
614,0.000001
615,0.000137
616,0.000001
617,0.000008
618,0.000004
619,0.000003
620,0.000007
621,0.000085
622,0.000003
623,0.000002
624,0.000011
625,0.000006
626,0.000003
627,0.000001
628,0.000007
629,0.000118
630,0.000002
631,0.000083
632,0.000007
633,0.000004
634,0.000015
635,0.000001
636,0.000137
637,0.000007
638,0.000041
639,0.000002
640,0.000004
641,0.000012
642,0.000012
643,0.000033
644,0.000003
645,0.000086
646,0.000040
647,0.000007
648,0.000002
649,0.000001
650,0.000004
651,0.000001
652,0.000051
653,0.000001
654,0.000001
655,0.000008
656,0.000001
657,0.000019
658,0.000438
659,0.000030
660,0.000207
661,0.000034
662,0.000114
663,0.000008
664,0.000004
665,0.000002
666,0.000003
667,0.000011
668,0.000063
669,0.000001
670,0.000075
671,0.000005
672,0.000044
673,0.000013
674,0.000076
675,0.000002
676,0.000024
677,0.000063
678,0.000003
679,0.000001
680,0.000027
681,0.000041
682,0.000047
683,0.000001
684,0.000002
685,0.000011
686,0.000146
687,0.000001
688,0.000003
689,0.000087
690,0.000009
691,0.000002
692,0.000327
693,0.000024
694,0.000009
695,0.000002
696,0.000071
697,0.000002
698,0.000001
699,0.000004
700,0.000047
701,0.000003
702,0.000002
703,0.000002
704,0.000002
705,0.000385
706,0.000007
707,0.000023
708,0.000720
709,0.000004
710,0.000003
711,0.000147
712,0.000009
713,0.000001
714,0.000001
715,0.000005
716,0.000001
717,0.000019
718,0.000017
719,0.000008
720,0.000266
721,0.000003
722,0.000059
723,0.000140
724,0.000012
725,0.000051
726,0.000002
727,0.000001
728,0.000002
729,0.000002
730,0.000044
731,0.000020
732,0.000026
733,0.000027
734,0.000067
735,0.000002
736,0.000003
737,0.000001
738,0.000006
739,0.000009
740,0.000001
741,0.000004
742,0.000002
743,0.000005
744,0.000001
745,0.000001
746,0.000240
747,0.000001
748,0.000036
749,0.000033
750,0.000021
751,0.000095
752,0.000086
753,0.000002
754,0.000020
755,0.000010
756,0.000001
757,0.000001
758,0.001039
759,0.000168
760,0.000093
761,0.000021
762,0.000023
763,0.000119
764,0.000007
765,0.000002
766,0.000004
767,0.000003
768,0.000007
769,0.000001
770,0.000002
771,0.000004
772,0.000001
773,0.000005
774,0.000025
775,0.000005
776,0.000013
777,0.000006
778,0.000001
779,0.000004
780,0.000004
781,0.000007
782,0.000001
783,0.000012
784,0.000002
785,0.000004
786,0.000005
787,0.000001
788,0.000582
789,0.000314
790,0.000004
791,0.000004
792,0.000001
793,0.000002
794,0.000008
795,0.000002
796,0.000004
797,0.000003
798,0.000809
799,0.000011
800,0.000002
801,0.000002
802,0.000001
803,0.000004
804,0.000006
805,0.000003
806,0.000010
807,0.000030
808,0.000037
809,0.000039
810,0.000001
811,0.000115
812,0.000001
813,0.000001
814,0.000004
815,0.000002
816,0.000001
817,0.000048
818,0.000143
819,0.000157
820,0.000000
821,0.000001
822,0.000038
823,0.000003
824,0.000009
825,0.000058
826,0.000002
827,0.000002
828,0.000002
829,0.000090
830,0.000001
831,0.000195
832,0.000035
833,0.000083
834,0.000004
835,0.000006
836,0.000008
837,0.000012
838,0.000006
839,0.000009
840,0.000035
841,0.000001
842,0.000006
843,0.000113
844,0.000002
845,0.000002
846,0.000036
847,0.000002
848,0.000004
849,0.000015
850,0.000021
851,0.000250
852,0.000006
853,0.000005
854,0.000002
855,0.000005
856,0.000004
857,0.000015
858,0.000005
859,0.000110
860,0.000001
861,0.000006
862,0.000193
863,0.000003
864,0.000002
865,0.000003
866,0.000008
867,0.000001
868,0.000006
869,0.000001
870,0.000001
871,0.000014
872,0.000315
873,0.000012
874,0.000001
875,0.000002
876,0.000002
877,0.000004
878,0.000001
879,0.000005
880,0.000017
881,0.000011
882,0.000001
883,0.000045
884,0.000001
885,0.000005
886,0.001081
887,0.000002
888,0.000001
889,0.000029
890,0.000004
891,0.000003
892,0.000006
893,0.000008
894,0.000048
895,0.000025
896,0.000304
897,0.000123
898,0.000012
899,0.000002
900,0.000111
901,0.000006
902,0.000006
903,0.000001
904,0.000002
905,0.000001
906,0.000009
907,0.000049
908,0.000110
909,0.000003
910,0.000001
911,0.000005
912,0.000003
913,0.000002
914,0.000001
915,0.000000
916,0.000004
917,0.000001
918,0.000075
919,0.000108
920,0.000001
921,0.000008
922,0.000002
923,0.000001
924,0.000001
925,0.000007
926,0.000001
927,0.000002
928,0.000003
929,0.000009
930,0.000006
931,0.000018
932,0.000002
933,0.000003
934,0.000014
935,0.000007
936,0.000002
937,0.000236
938,0.000002
939,0.000002
940,0.000184
941,0.000002
942,0.000032
943,0.000017
944,0.000001
945,0.000001
946,0.000001
947,0.000010
948,0.000001
949,0.000017
950,0.000001
951,0.000003
952,0.000024
953,0.000070
954,0.000081
955,0.000003
956,0.000030
957,0.000006
958,0.000003
959,0.000002
960,0.000011
961,0.000024
962,0.000212
963,0.000371
964,0.000029
965,0.000003
966,0.000002
967,0.000009
968,0.000001
969,0.000001
970,0.000002
971,0.000031
972,0.000002
973,0.000002
974,0.000006
975,0.000001
976,0.000002
977,0.000021
978,0.000022
979,0.000001
980,0.000012
981,0.000003
982,0.000016
983,0.000005
984,0.000017
985,0.000896
986,0.000036
987,0.000001
988,0.000018
989,0.000182
990,0.000029
991,0.000004
992,0.000062
993,0.000033
994,0.000132
995,0.000001
996,0.000118
997,0.000003
998,0.000004
999,0.000012
1000,0.000008
1001,0.000062
1002,0.000002
1003,0.000001
1004,0.000013
1005,0.000005
1006,0.000009
1007,0.000001
1008,0.000010
1009,0.000001
1010,0.000001
1011,0.000080
1012,0.000075
1013,0.000003
1014,0.000003
1015,0.000009
1016,0.000001
1017,0.000015
1018,0.000004
1019,0.000001
1020,0.000207
1021,0.000034
1022,0.000038
1023,0.000004
1024,0.000009
1025,0.000003
1026,0.000077
1027,0.000199
1028,0.000001
1029,0.000008
1030,0.000002
1031,0.000014
1032,0.000038
1033,0.000010
1034,0.000001
1035,0.000176
1036,0.000002
1037,0.000010
1038,0.000003
1039,0.000016
1040,0.000002
1041,0.000010
1042,0.000007
1043,0.000048
1044,0.000030
1045,0.000026
1046,0.000405
1047,0.000026
1048,0.000008
1049,0.000006
1050,0.000141
1051,0.000014
1052,0.000001
1053,0.000001
1054,0.000001
1055,0.000018
1056,0.000003
1057,0.000002
1058,0.000054
1059,0.000002
1060,0.000081
1061,0.000010
1062,0.000006
1063,0.000004
1064,0.000001
1065,0.000003
1066,0.000348
1067,0.000014
1068,0.000063
1069,0.000008
1070,0.000003
1071,0.000002
1072,0.000004
1073,0.000592
1074,0.000023
1075,0.000058
1076,0.000005
1077,0.000006
1078,0.000003
1079,0.000003
1080,0.000039
1081,0.000002
1082,0.000002
1083,0.000003
1084,0.000017
1085,0.000005
1086,0.000015
1087,0.000022
1088,0.000002
1089,0.000021
1090,0.000001
1091,0.000001
1092,0.000044
1093,0.000001
1094,0.000078
1095,0.000002
1096,0.000118
1097,0.000004
1098,0.000059
1099,0.000005
1100,0.000061
1101,0.000005
1102,0.000730
1103,0.000036
1104,0.000086
1105,0.000018
1106,0.000001
1107,0.000001
1108,0.000004
1109,0.000002
1110,0.000982
1111,0.000020
1112,0.000002
1113,0.000004
1114,0.000013
1115,0.000005
1116,0.000036
1117,0.000002
1118,0.000012
1119,0.000002
1120,0.000035
1121,0.000013
1122,0.000002
1123,0.000079
1124,0.000003
1125,0.000001
1126,0.000035
1127,0.000002
1128,0.000009
1129,0.000050
1130,0.000034
1131,0.000001
1132,0.000030
1133,0.000002
1134,0.000050
1135,0.000002
1136,0.000003
1137,0.000006
1138,0.000207
1139,0.000013
1140,0.000042
1141,0.000002
1142,0.000038
1143,0.000006
1144,0.000795
1145,0.001395
1146,0.000004
1147,0.000001
1148,0.000193
1149,0.000003
1150,0.000003
1151,0.000057
1152,0.000001
1153,0.000001
1154,0.000002
1155,0.000018
1156,0.000004
1157,0.000012
1158,0.000017
1159,0.000001
1160,0.000037
1161,0.000001
1162,0.000003
1163,0.000096
1164,0.000009
1165,0.000009
1166,0.000001
1167,0.000013
1168,0.000004
1169,0.000001
1170,0.000010
1171,0.000006
1172,0.000026
1173,0.000038
1174,0.000354
1175,0.000126
1176,0.000076
1177,0.000001
1178,0.000001
1179,0.000019
1180,0.001083
1181,0.000002
1182,0.000006
1183,0.000002
1184,0.000001
1185,0.000001
1186,0.000007
1187,0.000009
1188,0.000001
1189,0.000002
1190,0.000002
1191,0.000017
1192,0.000002
1193,0.000029
1194,0.000003
1195,0.000010
1196,0.000001
1197,0.000002
1198,0.000001
1199,0.000001
1200,0.000062
1201,0.000030
1202,0.000785
1203,0.000013
1204,0.000001
1205,0.000001
1206,0.000004
1207,0.000004
1208,0.000026
1209,0.000003
1210,0.000020
1211,0.000004
1212,0.000002
1213,0.000013
1214,0.000002
1215,0.000005
1216,0.000035
1217,0.000004
1218,0.000024
1219,0.000002
1220,0.001336
1221,0.000041
1222,0.000019
1223,0.000004
1224,0.000073
1225,0.000005
1226,0.000034
1227,0.000001
1228,0.000003
1229,0.000013
1230,0.000006
1231,0.000011
1232,0.000002
1233,0.000006
1234,0.000033
1235,0.000001
1236,0.000026
1237,0.000008
1238,0.000019
1239,0.000001
1240,0.000007
1241,0.000003
1242,0.000002
1243,0.000014
1244,0.000006
1245,0.000053
1246,0.000002
1247,0.000001
1248,0.000007
1249,0.000011
1250,0.000060
1251,0.000004
1252,0.000024
1253,0.000002
1254,0.000012
1255,0.000389
1256,0.000113
1257,0.000001
1258,0.000002
1259,0.000007
1260,0.000020
1261,0.000001
1262,0.000060
1263,0.000004
1264,0.000086
1265,0.000002
1266,0.000034
1267,0.000419
1268,0.000001
1269,0.000002
1270,0.000019
1271,0.000004
1272,0.000006
1273,0.000004
1274,0.000041
1275,0.000001
1276,0.000013
1277,0.000027
1278,0.000018
1279,0.000005
1280,0.000004
1281,0.000001
1282,0.000029
1283,0.000003
1284,0.000001
1285,0.000002
1286,0.000002
1287,0.000003
1288,0.000002
1289,0.000327
1290,0.000004
1291,0.000030
1292,0.000027
1293,0.000020
1294,0.000002
1295,0.000144
1296,0.000011
1297,0.000032
1298,0.000025
1299,0.000030
1300,0.000057
1301,0.000004
1302,0.000002
1303,0.000006
1304,0.000003
1305,0.000349
1306,0.000007
1307,0.001206
1308,0.000001
1309,0.000001
1310,0.000006
1311,0.000001
1312,0.000004
1313,0.000005
1314,0.000245
1315,0.000002
1316,0.000013
1317,0.000014
1318,0.000013
1319,0.000005
1320,0.000002
1321,0.000002
1322,0.000001
1323,0.000011
1324,0.000454
1325,0.000002
1326,0.000001
1327,0.000002
1328,0.000002
1329,0.000074
1330,0.000001
1331,0.000001
1332,0.000001
1333,0.000003
1334,0.000002
1335,0.000010
1336,0.000094
1337,0.000001
1338,0.000002
1339,0.000001
1340,0.000001
1341,0.000002
1342,0.000001
1343,0.000001
1344,0.000002
1345,0.000001
1346,0.000017
1347,0.000008
1348,0.000002
1349,0.000001
1350,0.000008
1351,0.000002
1352,0.000011
1353,0.000009
1354,0.000003
1355,0.000006
1356,0.000002
1357,0.000064
1358,0.000006
1359,0.000040
1360,0.000006
1361,0.000002
1362,0.000001
1363,0.000033
1364,0.000044
1365,0.000018
1366,0.000005
1367,0.000248
1368,0.000001
1369,0.000002
1370,0.000142
1371,0.000002
1372,0.000018
1373,0.000032
1374,0.000004
1375,0.000019
1376,0.000002
1377,0.000008
1378,0.000002
1379,0.000001
1380,0.000001
1381,0.000006
1382,0.000001
1383,0.000001
1384,0.000042
1385,0.000001
1386,0.000001
1387,0.000005
1388,0.000001
1389,0.000012
1390,0.000001
1391,0.000007
1392,0.000033
1393,0.000002
1394,0.000130
1395,0.000061
1396,0.000003
1397,0.000001
1398,0.000002
1399,0.000048
1400,0.000007
1401,0.000040
1402,0.000008
1403,0.000003
1404,0.000001
1405,0.000005
1406,0.000737
1407,0.000002
1408,0.000119
1409,0.000052
1410,0.000001
1411,0.000001
1412,0.000029
1413,0.000009
1414,0.000002
1415,0.000001
1416,0.000001
1417,0.000001
1418,0.000008
1419,0.000001
1420,0.000005
1421,0.000042
1422,0.000001
1423,0.000005
1424,0.000009
1425,0.000180
1426,0.000011
1427,0.000002
1428,0.001131
1429,0.000001
1430,0.000002
1431,0.000002
1432,0.000021
1433,0.000002
1434,0.000008
1435,0.000182
1436,0.000002
1437,0.000001
1438,0.000009
1439,0.000001
1440,0.000001
1441,0.000077
1442,0.000001
1443,0.000014
1444,0.000003
1445,0.000001
1446,0.000009
1447,0.000015
1448,0.000005
1449,0.000001
1450,0.000019
1451,0.000003
1452,0.000003
1453,0.000004
1454,0.000002
1455,0.000038
1456,0.000002
1457,0.000001
1458,0.000002
1459,0.000004
1460,0.000010
1461,0.000002
1462,0.000004
1463,0.000001
1464,0.000004
1465,0.000002
1466,0.000412
1467,0.000240
1468,0.000003
1469,0.000005
1470,0.000982
1471,0.000029
1472,0.000002
1473,0.000003
1474,0.000001
1475,0.000002
1476,0.000118
1477,0.000002
1478,0.000001
1479,0.000066
1480,0.000002
1481,0.000046
1482,0.000159
1483,0.000002
1484,0.000004
1485,0.000014
1486,0.000002
1487,0.000002
1488,0.000015
1489,0.000005
1490,0.000002
1491,0.000003
1492,0.000008
1493,0.000001
1494,0.000002
1495,0.000166
1496,0.000001
1497,0.000004
1498,0.000001
1499,0.000009
1500,0.000012
1501,0.000004
1502,0.000096
1503,0.000033
1504,0.000002
1505,0.000004
1506,0.000008
1507,0.000019
1508,0.000003
1509,0.000400
1510,0.000004
1511,0.000005
1512,0.000002
1513,0.000023
1514,0.000023
1515,0.000004
1516,0.000001
1517,0.000001
1518,0.000109
1519,0.000001
1520,0.000004
1521,0.000042
1522,0.000001
1523,0.000003
1524,0.000012
1525,0.000046
1526,0.000012
1527,0.000002
1528,0.000044
1529,0.000006
1530,0.000085
1531,0.000009
1532,0.000095
1533,0.000003
1534,0.000001
1535,0.000006
1536,0.000004
1537,0.000001
1538,0.000002
1539,0.000003
1540,0.000003
1541,0.000003
1542,0.001144
1543,0.000088
1544,0.000002
1545,0.000001
1546,0.000004
1547,0.000041
1548,0.000001
1549,0.000004
1550,0.000007
1551,0.000005
1552,0.000042
1553,0.000062
1554,0.000001
1555,0.000002
1556,0.000010
1557,0.000004
1558,0.000081
1559,0.000004
1560,0.000006
1561,0.000607
1562,0.000003
1563,0.000006
1564,0.000007
1565,0.000002
1566,0.000003
1567,0.000001
1568,0.000002
1569,0.000002
1570,0.000001
1571,0.000406
1572,0.000008
1573,0.000017
1574,0.000003
1575,0.000003
1576,0.000003
1577,0.000001
1578,0.000185
1579,0.000005
1580,0.000009
1581,0.000012
1582,0.000113
1583,0.000002
1584,0.000001
1585,0.000213
1586,0.000004
1587,0.000001
1588,0.000004
1589,0.000030
1590,0.000427
1591,0.000001
1592,0.000004
1593,0.000007
1594,0.000024
1595,0.000170
1596,0.000010
1597,0.000002
1598,0.000009
1599,0.000114
1600,0.000027
1601,0.000002
1602,0.000058
1603,0.000001
1604,0.000024
1605,0.000002
1606,0.000016
1607,0.000030
1608,0.000004
1609,0.000002
1610,0.000046
1611,0.000002
1612,0.000002
1613,0.000012
1614,0.000001
1615,0.000589
1616,0.000009
1617,0.000006
1618,0.000066
1619,0.000010
1620,0.000003
1621,0.000002
1622,0.000009
1623,0.000003
1624,0.000001
1625,0.000433
1626,0.000002
1627,0.000045
1628,0.000004
1629,0.000008
1630,0.000002
1631,0.000011
1632,0.000132
1633,0.000072
1634,0.000008
1635,0.000001
1636,0.000002
1637,0.000184
1638,0.000021
1639,0.000003
1640,0.000001
1641,0.000002
1642,0.000382
1643,0.000002
1644,0.000009
1645,0.000227
1646,0.000092
1647,0.000009
1648,0.000006
1649,0.000001
1650,0.000522
1651,0.000003
1652,0.000022
1653,0.000001
1654,0.000010
1655,0.000026
1656,0.000026
1657,0.000002
1658,0.000011
1659,0.000418
1660,0.000030
1661,0.000190
1662,0.000001
1663,0.000001
1664,0.000022
1665,0.000083
1666,0.000040
1667,0.000006
1668,0.000052
1669,0.000003
1670,0.000002
1671,0.000001
1672,0.000003
1673,0.000079
1674,0.000007
1675,0.000001
1676,0.000004
1677,0.000001
1678,0.000010
1679,0.000009
1680,0.000001
1681,0.000002
1682,0.000258
1683,0.000007
1684,0.000006
1685,0.000001
1686,0.000005
1687,0.000016
1688,0.000001
1689,0.000027
1690,0.000001
1691,0.000005
1692,0.000096
1693,0.000124
1694,0.000024
1695,0.000003
1696,0.000001
1697,0.000008
1698,0.000001
1699,0.000008
1700,0.000273
1701,0.000001
1702,0.000005
1703,0.000480
1704,0.000043
1705,0.000003
1706,0.000001
1707,0.000112
1708,0.000074
1709,0.000199
1710,0.000006
1711,0.000004
1712,0.000004
1713,0.000003
1714,0.000001
1715,0.000005
1716,0.000003
1717,0.000003
1718,0.000005
1719,0.000581
1720,0.000002
1721,0.000040
1722,0.000019
1723,0.000006
1724,0.000002
1725,0.000007
1726,0.000003
1727,0.000009
1728,0.000041
1729,0.000008
1730,0.000008
1731,0.000002
1732,0.000003
1733,0.000009
1734,0.000025
1735,0.000041
1736,0.000001
1737,0.000004
1738,0.000003
1739,0.000016
1740,0.000003
1741,0.000106
1742,0.000002
1743,0.000085
1744,0.000727
1745,0.000003
1746,0.000110
1747,0.000001
1748,0.000004
1749,0.000013
1750,0.000001
1751,0.000004
1752,0.000001
1753,0.000001
1754,0.000651
1755,0.000002
1756,0.000048
1757,0.000047
1758,0.000002
1759,0.000030
1760,0.000025
1761,0.000002
1762,0.000002
1763,0.000001
1764,0.000001
1765,0.000035
1766,0.000023
1767,0.000001
1768,0.000017
1769,0.000008
1770,0.000243
1771,0.000080
1772,0.000001
1773,0.000012
1774,0.000005
1775,0.000011
1776,0.000007
1777,0.000004
1778,0.000015
1779,0.000001
1780,0.000022
1781,0.000008
1782,0.000007
1783,0.000061
1784,0.000003
1785,0.000001
1786,0.000005
1787,0.000005
1788,0.000051
1789,0.000013
1790,0.000055
1791,0.000001
1792,0.000101
1793,0.000004
1794,0.000035
1795,0.000050
1796,0.000003
1797,0.000008
1798,0.001128
1799,0.000625
1800,0.000051
1801,0.000014
1802,0.000015
1803,0.000158
1804,0.000051
1805,0.000001
1806,0.000002
1807,0.000012
1808,0.000001
1809,0.000003
1810,0.000566
1811,0.000001
1812,0.000001
1813,0.000001
1814,0.000025
1815,0.000002
1816,0.000058
1817,0.000010
1818,0.000010
1819,0.000075
1820,0.000002
1821,0.000019
1822,0.000001
1823,0.000003
1824,0.000002
1825,0.000005
1826,0.000002
1827,0.000003
1828,0.000006
1829,0.000001
1830,0.000008
1831,0.000003
1832,0.000326
1833,0.000210
1834,0.000022
1835,0.000001
1836,0.000001
1837,0.000051
1838,0.000006
1839,0.000023
1840,0.000017
1841,0.000001
1842,0.000008
1843,0.000478
1844,0.000051
1845,0.000024
1846,0.000002
1847,0.000001
1848,0.000026
1849,0.000001
1850,0.000001
1851,0.000023
1852,0.000001
1853,0.000069
1854,0.000122
1855,0.000002
1856,0.000028
1857,0.000008
1858,0.000001
1859,0.000002
1860,0.000060
1861,0.000256
1862,0.000088
1863,0.000002
1864,0.000001
1865,0.001096
1866,0.000050
1867,0.000073
1868,0.000001
1869,0.000002
1870,0.000004
1871,0.000001
1872,0.000001
1873,0.000001
1874,0.000004
